slice_file_name,fsID,start,end,salience,fold,classID,class
180134-4-2-6.wav,180134,44.88,48.88,1,8,4,drilling
180134-4-2-9.wav,180134,46.38,50.38,1,8,4,drilling
180156-1-0-0.wav,180156,4.84,7.19,2,9,1,car_horn
180156-1-1-0.wav,180156,9.64,11.06,2,9,1,car_horn
180156-1-10-0.wav,180156,28.65,30.11,2,9,1,car_horn
180156-1-11-0.wav,180156,31.03,31.65,2,9,1,car_horn
180156-1-12-0.wav,180156,37.22,37.43,2,9,1,car_horn
180156-1-2-0.wav,180156,11.35,11.63,2,9,1,car_horn
180156-1-3-0.wav,180156,11.86,12.45,2,9,1,car_horn
180156-1-4-0.wav,180156,13.39,14.6,2,9,1,car_horn
180156-1-5-0.wav,180156,15.8,17.41,2,9,1,car_horn
180156-1-6-0.wav,180156,17.98,21.88,2,9,1,car_horn
180156-1-7-0.wav,180156,23.75,23.99,2,9,1,car_horn
180156-1-8-0.wav,180156,25.49,26.09,2,9,1,car_horn
180156-1-9-0.wav,180156,26.4,26.76,2,9,1,car_horn
180256-3-0-0.wav,180256,0,4,1,1,3,dog_bark
180256-3-0-1.wav,180256,0.5,4.5,1,1,3,dog_bark
180256-3-0-2.wav,180256,1,5,1,1,3,dog_bark
180256-3-0-3.wav,180256,1.5,5.5,1,1,3,dog_bark
180257-3-0-1.wav,180257,0.5,4.5,1,7,3,dog_bark
180257-3-0-3.wav,180257,1.5,5.5,1,7,3,dog_bark
180257-3-0-4.wav,180257,2,6,1,7,3,dog_bark
180257-3-0-5.wav,180257,2.5,6.5,1,7,3,dog_bark
180937-4-0-11.wav,180937,5.5,9.5,2,9,4,drilling
180937-4-0-13.wav,180937,6.5,10.5,2,9,4,drilling
180937-4-0-14.wav,180937,7,11,2,9,4,drilling
180937-4-0-19.wav,180937,9.5,13.5,2,9,4,drilling
180937-4-0-20.wav,180937,10,14,2,9,4,drilling
180937-4-1-12.wav,180937,309.48,313.48,2,9,4,drilling
180937-4-1-20.wav,180937,313.48,317.48,2,9,4,drilling
180937-4-1-27.wav,180937,316.98,320.98,2,9,4,drilling
180937-4-1-30.wav,180937,318.48,322.48,2,9,4,drilling
180937-4-1-46.wav,180937,326.48,330.48,2,9,4,drilling
180937-4-1-47.wav,180937,326.98,330.98,2,9,4,drilling
180937-4-1-54.wav,180937,330.48,334.48,2,9,4,drilling
180937-4-2-1.wav,180937,490.08,494.08,2,9,4,drilling
180937-4-2-2.wav,180937,490.58,494.58,2,9,4,drilling
180937-4-3-12.wav,180937,540.3,544.3,1,9,4,drilling
180937-4-3-9.wav,180937,538.8,542.8,1,9,4,drilling
180937-7-0-0.wav,180937,171.27,175.27,1,1,7,jackhammer
180937-7-0-1.wav,180937,171.77,175.77,1,1,7,jackhammer
180937-7-0-2.wav,180937,172.27,176.27,1,1,7,jackhammer
180937-7-0-4.wav,180937,173.27,177.27,1,1,7,jackhammer
180937-7-0-5.wav,180937,173.77,177.77,1,1,7,jackhammer
180937-7-0-6.wav,180937,174.27,178.27,1,1,7,jackhammer
180937-7-1-0.wav,180937,193.42,197.42,1,1,7,jackhammer
180937-7-1-1.wav,180937,193.92,197.92,1,1,7,jackhammer
180937-7-1-10.wav,180937,198.42,202.42,1,1,7,jackhammer
180937-7-1-11.wav,180937,198.92,202.92,1,1,7,jackhammer
180937-7-1-12.wav,180937,199.42,203.42,1,1,7,jackhammer
180937-7-1-13.wav,180937,199.92,203.92,1,1,7,jackhammer
180937-7-1-14.wav,180937,200.42,204.42,1,1,7,jackhammer
180937-7-1-15.wav,180937,200.92,204.92,1,1,7,jackhammer
180937-7-1-2.wav,180937,194.42,198.42,1,1,7,jackhammer
180937-7-1-3.wav,180937,194.92,198.92,1,1,7,jackhammer
180937-7-1-4.wav,180937,195.42,199.42,1,1,7,jackhammer
180937-7-1-5.wav,180937,195.92,199.92,1,1,7,jackhammer
180937-7-1-6.wav,180937,196.42,200.42,1,1,7,jackhammer
180937-7-1-7.wav,180937,196.92,200.92,1,1,7,jackhammer
180937-7-1-8.wav,180937,197.42,201.42,1,1,7,jackhammer
180937-7-1-9.wav,180937,197.92,201.92,1,1,7,jackhammer
180937-7-2-0.wav,180937,252.16,256.16,1,1,7,jackhammer
180937-7-2-1.wav,180937,252.66,256.66,1,1,7,jackhammer
180937-7-2-10.wav,180937,257.16,261.16,1,1,7,jackhammer
180937-7-2-2.wav,180937,253.16,257.16,1,1,7,jackhammer
180937-7-2-3.wav,180937,253.66,257.66,1,1,7,jackhammer
180937-7-2-4.wav,180937,254.16,258.16,1,1,7,jackhammer
180937-7-2-5.wav,180937,254.66,258.66,1,1,7,jackhammer
180937-7-2-6.wav,180937,255.16,259.16,1,1,7,jackhammer
180937-7-2-7.wav,180937,255.66,259.66,1,1,7,jackhammer
180937-7-2-8.wav,180937,256.16,260.16,1,1,7,jackhammer
180937-7-2-9.wav,180937,256.66,260.66,1,1,7,jackhammer
180937-7-3-0.wav,180937,304.58,308.58,2,1,7,jackhammer
180937-7-3-1.wav,180937,305.08,309.08,2,1,7,jackhammer
180937-7-3-10.wav,180937,309.58,313.58,2,1,7,jackhammer
180937-7-3-11.wav,180937,310.08,314.08,2,1,7,jackhammer
180937-7-3-12.wav,180937,310.58,314.58,2,1,7,jackhammer
180937-7-3-13.wav,180937,311.08,315.08,2,1,7,jackhammer
180937-7-3-14.wav,180937,311.58,315.58,2,1,7,jackhammer
180937-7-3-15.wav,180937,312.08,316.08,2,1,7,jackhammer
180937-7-3-17.wav,180937,313.08,317.08,2,1,7,jackhammer
180937-7-3-18.wav,180937,313.58,317.58,2,1,7,jackhammer
180937-7-3-19.wav,180937,314.08,318.08,2,1,7,jackhammer
180937-7-3-2.wav,180937,305.58,309.58,2,1,7,jackhammer
180937-7-3-20.wav,180937,314.58,318.58,2,1,7,jackhammer
180937-7-3-21.wav,180937,315.08,319.08,2,1,7,jackhammer
180937-7-3-22.wav,180937,315.58,319.58,2,1,7,jackhammer
180937-7-3-23.wav,180937,316.08,320.08,2,1,7,jackhammer
180937-7-3-24.wav,180937,316.58,320.58,2,1,7,jackhammer
180937-7-3-26.wav,180937,317.58,321.58,2,1,7,jackhammer
180937-7-3-27.wav,180937,318.08,322.08,2,1,7,jackhammer
180937-7-3-28.wav,180937,318.58,322.58,2,1,7,jackhammer
180937-7-3-29.wav,180937,319.08,323.08,2,1,7,jackhammer
180937-7-3-3.wav,180937,306.08,310.08,2,1,7,jackhammer
180937-7-3-30.wav,180937,319.58,323.58,2,1,7,jackhammer
180937-7-3-31.wav,180937,320.08,324.08,2,1,7,jackhammer
180937-7-3-32.wav,180937,320.58,324.58,2,1,7,jackhammer
180937-7-3-33.wav,180937,321.08,325.08,2,1,7,jackhammer
180937-7-3-4.wav,180937,306.58,310.58,2,1,7,jackhammer
180937-7-3-5.wav,180937,307.08,311.08,2,1,7,jackhammer
180937-7-3-6.wav,180937,307.58,311.58,2,1,7,jackhammer
180937-7-3-7.wav,180937,308.08,312.08,2,1,7,jackhammer
180937-7-3-8.wav,180937,308.58,312.58,2,1,7,jackhammer
180937-7-3-9.wav,180937,309.08,313.08,2,1,7,jackhammer
180937-7-4-0.wav,180937,463.2,467.2,2,1,7,jackhammer
180937-7-4-10.wav,180937,468.2,472.2,2,1,7,jackhammer
180937-7-4-11.wav,180937,468.7,472.7,2,1,7,jackhammer
180937-7-4-12.wav,180937,469.2,473.2,2,1,7,jackhammer
180937-7-4-13.wav,180937,469.7,473.7,2,1,7,jackhammer
180937-7-4-14.wav,180937,470.2,474.2,2,1,7,jackhammer
180937-7-4-2.wav,180937,464.2,468.2,2,1,7,jackhammer
180937-7-4-3.wav,180937,464.7,468.7,2,1,7,jackhammer
180937-7-4-4.wav,180937,465.2,469.2,2,1,7,jackhammer
180937-7-4-5.wav,180937,465.7,469.7,2,1,7,jackhammer
180937-7-4-6.wav,180937,466.2,470.2,2,1,7,jackhammer
180937-7-4-7.wav,180937,466.7,470.7,2,1,7,jackhammer
180937-7-4-8.wav,180937,467.2,471.2,2,1,7,jackhammer
180937-7-4-9.wav,180937,467.7,471.7,2,1,7,jackhammer
180960-6-0-0.wav,180960,0.07,2.14,1,3,6,gun_shot
180977-3-1-0.wav,180977,10.73,14.73,1,4,3,dog_bark
180977-3-1-1.wav,180977,11.23,15.23,1,4,3,dog_bark
180977-3-1-5.wav,180977,13.23,17.23,1,4,3,dog_bark
181102-9-0-111.wav,181102,63.46,67.46,1,7,9,street_music
181102-9-0-117.wav,181102,66.46,70.46,1,7,9,street_music
181102-9-0-23.wav,181102,19.46,23.46,1,7,9,street_music
181102-9-0-26.wav,181102,20.96,24.96,1,7,9,street_music
181102-9-0-50.wav,181102,32.96,36.96,1,7,9,street_music
181102-9-0-97.wav,181102,56.46,60.46,1,7,9,street_music
181624-4-0-0.wav,181624,0.16,2.47,1,10,4,drilling
181624-4-1-0.wav,181624,3.39,7.39,1,10,4,drilling
181624-4-10-0.wav,181624,38.17,40.46,1,10,4,drilling
181624-4-2-0.wav,181624,8.54,11.19,1,10,4,drilling
181624-4-3-0.wav,181624,11.86,12.51,1,10,4,drilling
181624-4-4-0.wav,181624,13.11,14.31,1,10,4,drilling
181624-4-5-0.wav,181624,20.68,21.12,1,10,4,drilling
181624-4-6-0.wav,181624,21.55,22.11,1,10,4,drilling
181624-4-7-0.wav,181624,27.26,27.72,1,10,4,drilling
181624-4-8-0.wav,181624,29.01,30.74,1,10,4,drilling
181624-4-9-0.wav,181624,35.82,37.78,1,10,4,drilling
181725-3-0-16.wav,181725,8,12,1,5,3,dog_bark
181725-3-0-22.wav,181725,11,15,1,5,3,dog_bark
181725-3-0-37.wav,181725,18.5,22.5,1,5,3,dog_bark
182103-9-0-0.wav,182103,0,4,1,3,9,street_music
182103-9-0-22.wav,182103,11,15,1,3,9,street_music
182103-9-0-26.wav,182103,13,17,1,3,9,street_music
182103-9-0-47.wav,182103,23.5,27.5,1,3,9,street_music
182103-9-0-53.wav,182103,26.5,30.5,1,3,9,street_music
182103-9-0-8.wav,182103,4,8,1,3,9,street_music
182474-1-0-0.wav,182474,1.27,2.61,1,6,1,car_horn
182739-2-0-13.wav,182739,6.5,10.5,1,2,2,children_playing
182739-2-0-17.wav,182739,8.5,12.5,1,2,2,children_playing
182739-2-0-24.wav,182739,12,16,1,2,2,children_playing
182739-2-0-35.wav,182739,17.5,21.5,1,2,2,children_playing
182739-2-0-56.wav,182739,28,32,1,2,2,children_playing
182739-2-0-62.wav,182739,31,35,1,2,2,children_playing
182739-2-0-78.wav,182739,39,43,1,2,2,children_playing
182739-2-0-85.wav,182739,42.5,46.5,1,2,2,children_playing
182800-2-0-0.wav,182800,1.41,5.41,1,1,2,children_playing
182800-2-1-0.wav,182800,21.08,23.69,1,1,2,children_playing
182800-2-2-0.wav,182800,25.67,29.67,1,1,2,children_playing
182800-2-2-1.wav,182800,26.17,30.17,1,1,2,children_playing
182800-2-2-2.wav,182800,26.67,30.67,1,1,2,children_playing
182800-2-2-3.wav,182800,27.17,31.17,1,1,2,children_playing
182800-2-3-0.wav,182800,55.97,59.97,1,1,2,children_playing
182800-2-3-1.wav,182800,56.47,60.47,1,1,2,children_playing
183894-1-5-0.wav,183894,98.08,98.96,2,7,1,car_horn
183894-1-6-0.wav,183894,102.16,103.32,2,7,1,car_horn
183894-1-7-0.wav,183894,124.49,127.19,2,7,1,car_horn
183894-1-8-0.wav,183894,133.23,134.32,2,7,1,car_horn
183894-1-9-0.wav,183894,135.7,137.37,2,7,1,car_horn
183989-3-1-18.wav,183989,80.18,84.18,2,4,3,dog_bark
183989-3-1-21.wav,183989,81.68,85.68,2,4,3,dog_bark
183989-3-1-23.wav,183989,82.68,86.68,2,4,3,dog_bark
183989-3-1-25.wav,183989,83.68,87.68,2,4,3,dog_bark
183992-3-0-10.wav,183992,5,9,1,7,3,dog_bark
183992-3-0-3.wav,183992,1.5,5.5,1,7,3,dog_bark
183992-3-0-6.wav,183992,3,7,1,7,3,dog_bark
183992-3-0-9.wav,183992,4.5,8.5,1,7,3,dog_bark
184355-1-0-0.wav,184355,4.09,4.75,2,1,1,car_horn
184449-2-0-12.wav,184449,6,10,1,9,2,children_playing
184449-2-0-13.wav,184449,6.5,10.5,1,9,2,children_playing
184449-2-0-15.wav,184449,7.5,11.5,1,9,2,children_playing
184449-2-0-16.wav,184449,8,12,1,9,2,children_playing
184449-2-0-19.wav,184449,9.5,13.5,1,9,2,children_playing
184449-2-0-24.wav,184449,12,16,1,9,2,children_playing
184449-2-0-28.wav,184449,14,18,1,9,2,children_playing
184449-2-0-33.wav,184449,16.5,20.5,1,9,2,children_playing
18453-3-0-0.wav,18453,9.13,9.94,2,2,3,dog_bark
184575-3-0-0.wav,184575,0,4,1,9,3,dog_bark
184575-3-0-1.wav,184575,0.5,4.5,1,9,3,dog_bark
184575-3-0-2.wav,184575,1,5,1,9,3,dog_bark
184575-3-0-3.wav,184575,1.5,5.5,1,9,3,dog_bark
184623-8-0-0.wav,184623,0.13,4.13,1,3,8,siren
184623-8-0-1.wav,184623,0.63,4.63,1,3,8,siren
184623-8-0-2.wav,184623,1.13,5.13,1,3,8,siren
184623-8-0-3.wav,184623,1.63,5.63,1,3,8,siren
184623-8-1-0.wav,184623,12.06,16.06,2,3,8,siren
184725-3-0-1.wav,184725,0.5,4.5,1,3,3,dog_bark
184725-3-0-2.wav,184725,1,5,1,3,3,dog_bark
184725-3-0-4.wav,184725,2,6,1,3,3,dog_bark
184725-3-0-5.wav,184725,2.5,6.5,1,3,3,dog_bark
184805-0-0-101.wav,184805,50.5,54.5,2,6,0,air_conditioner
184805-0-0-103.wav,184805,51.5,55.5,2,6,0,air_conditioner
184805-0-0-104.wav,184805,52,56,2,6,0,air_conditioner
184805-0-0-112.wav,184805,56,60,2,6,0,air_conditioner
184805-0-0-121.wav,184805,60.5,64.5,2,6,0,air_conditioner
184805-0-0-13.wav,184805,6.5,10.5,2,6,0,air_conditioner
184805-0-0-16.wav,184805,8,12,2,6,0,air_conditioner
184805-0-0-2.wav,184805,1,5,2,6,0,air_conditioner
184805-0-0-27.wav,184805,13.5,17.5,2,6,0,air_conditioner
184805-0-0-32.wav,184805,16,20,2,6,0,air_conditioner
184805-0-0-34.wav,184805,17,21,2,6,0,air_conditioner
184805-0-0-4.wav,184805,2,6,2,6,0,air_conditioner
184805-0-0-40.wav,184805,20,24,2,6,0,air_conditioner
184805-0-0-45.wav,184805,22.5,26.5,2,6,0,air_conditioner
184805-0-0-47.wav,184805,23.5,27.5,2,6,0,air_conditioner
184805-0-0-48.wav,184805,24,28,2,6,0,air_conditioner
184805-0-0-49.wav,184805,24.5,28.5,2,6,0,air_conditioner
184805-0-0-5.wav,184805,2.5,6.5,2,6,0,air_conditioner
184805-0-0-51.wav,184805,25.5,29.5,2,6,0,air_conditioner
184805-0-0-54.wav,184805,27,31,2,6,0,air_conditioner
184805-0-0-57.wav,184805,28.5,32.5,2,6,0,air_conditioner
184805-0-0-58.wav,184805,29,33,2,6,0,air_conditioner
184805-0-0-61.wav,184805,30.5,34.5,2,6,0,air_conditioner
184805-0-0-63.wav,184805,31.5,35.5,2,6,0,air_conditioner
184805-0-0-64.wav,184805,32,36,2,6,0,air_conditioner
184805-0-0-74.wav,184805,37,41,2,6,0,air_conditioner
184805-0-0-75.wav,184805,37.5,41.5,2,6,0,air_conditioner
184805-0-0-77.wav,184805,38.5,42.5,2,6,0,air_conditioner
184805-0-0-81.wav,184805,40.5,44.5,2,6,0,air_conditioner
184805-0-0-82.wav,184805,41,45,2,6,0,air_conditioner
184805-0-0-88.wav,184805,44,48,2,6,0,air_conditioner
184805-0-0-90.wav,184805,45,49,2,6,0,air_conditioner
184805-0-0-99.wav,184805,49.5,53.5,2,6,0,air_conditioner
185373-9-0-21.wav,185373,10.5,14.5,2,3,9,street_music
185373-9-0-6.wav,185373,3,7,2,3,9,street_music
185373-9-1-17.wav,185373,138.29,142.29,2,3,9,street_music
185373-9-1-46.wav,185373,152.79,156.79,2,3,9,street_music
185373-9-1-7.wav,185373,133.29,137.29,2,3,9,street_music
185373-9-1-70.wav,185373,164.79,168.79,2,3,9,street_music
185374-9-0-16.wav,185374,15.77,19.77,1,9,9,street_music
185374-9-0-18.wav,185374,16.77,20.77,1,9,9,street_music
185374-9-0-23.wav,185374,19.27,23.27,1,9,9,street_music
185374-9-0-30.wav,185374,22.77,26.77,1,9,9,street_music
185374-9-0-33.wav,185374,24.27,28.27,1,9,9,street_music
185374-9-0-35.wav,185374,25.27,29.27,1,9,9,street_music
185374-9-0-60.wav,185374,37.77,41.77,1,9,9,street_music
185375-9-0-23.wav,185375,11.5,15.5,2,3,9,street_music
185375-9-0-26.wav,185375,13,17,2,3,9,street_music
185375-9-0-33.wav,185375,16.5,20.5,2,3,9,street_music
185375-9-0-60.wav,185375,30,34,2,3,9,street_music
185375-9-0-61.wav,185375,30.5,34.5,2,3,9,street_music
185375-9-0-84.wav,185375,42,46,2,3,9,street_music
185436-1-0-0.wav,185436,18.26,19.68,2,5,1,car_horn
185436-1-1-0.wav,185436,84.8,85.79,2,5,1,car_horn
185436-1-2-0.wav,185436,97.39,99.94,2,5,1,car_horn
185436-1-3-0.wav,185436,161.95,164.64,2,5,1,car_horn
185436-1-4-0.wav,185436,191.39,195.21,2,5,1,car_horn
185436-1-5-0.wav,185436,225.51,226.92,2,5,1,car_horn
185436-1-6-0.wav,185436,235.13,238.11,2,5,1,car_horn
185436-1-7-0.wav,185436,250,251.27,2,5,1,car_horn
185709-0-0-0.wav,185709,0,4,1,4,0,air_conditioner
185709-0-0-1.wav,185709,0.5,4.5,1,4,0,air_conditioner
185709-0-0-2.wav,185709,1,5,1,4,0,air_conditioner
185709-0-0-3.wav,185709,1.5,5.5,1,4,0,air_conditioner
185709-0-0-4.wav,185709,2,6,1,4,0,air_conditioner
185709-0-0-5.wav,185709,2.5,6.5,1,4,0,air_conditioner
185709-0-0-6.wav,185709,3,7,1,4,0,air_conditioner
185709-0-0-7.wav,185709,3.5,7.5,1,4,0,air_conditioner
185709-0-0-8.wav,185709,4,8,1,4,0,air_conditioner
185800-4-0-0.wav,185800,0,4,1,2,4,drilling
185800-4-0-1.wav,185800,0.5,4.5,1,2,4,drilling
185800-4-1-0.wav,185800,7.02,8.33,2,2,4,drilling
185800-4-2-0.wav,185800,9.14,13.14,2,2,4,drilling
185800-4-2-1.wav,185800,9.64,13.64,2,2,4,drilling
185800-4-2-2.wav,185800,10.14,14.14,2,2,4,drilling
185801-4-0-0.wav,185801,0.09,4.09,2,3,4,drilling
185801-4-0-1.wav,185801,0.59,4.59,2,3,4,drilling
185801-4-0-2.wav,185801,1.09,5.09,2,3,4,drilling
18581-3-0-0.wav,18581,40.69,44.69,2,2,3,dog_bark
18581-3-0-5.wav,18581,43.19,47.19,2,2,3,dog_bark
18581-3-1-1.wav,18581,64.21,68.21,2,2,3,dog_bark
18581-3-1-3.wav,18581,65.21,69.21,2,2,3,dog_bark
185909-2-0-102.wav,185909,51,55,1,4,2,children_playing
185909-2-0-116.wav,185909,58,62,1,4,2,children_playing
185909-2-0-13.wav,185909,6.5,10.5,1,4,2,children_playing
185909-2-0-17.wav,185909,8.5,12.5,1,4,2,children_playing
185909-2-0-22.wav,185909,11,15,1,4,2,children_playing
185909-2-0-34.wav,185909,17,21,1,4,2,children_playing
185909-2-0-86.wav,185909,43,47,1,4,2,children_playing
185909-2-0-87.wav,185909,43.5,47.5,1,4,2,children_playing
18592-5-0-0.wav,18592,6.5,10.5,1,9,5,engine_idling
18592-5-0-1.wav,18592,7,11,1,9,5,engine_idling
18592-5-0-2.wav,18592,7.5,11.5,1,9,5,engine_idling
18592-5-0-3.wav,18592,8,12,1,9,5,engine_idling
18592-5-0-4.wav,18592,8.5,12.5,1,9,5,engine_idling
18594-1-0-0.wav,18594,11.5,11.94,1,3,1,car_horn
18594-1-1-0.wav,18594,12.83,13.46,1,3,1,car_horn
18594-1-2-0.wav,18594,43.78,43.98,2,3,1,car_horn
18594-1-3-0.wav,18594,44.51,44.75,1,3,1,car_horn
18594-1-4-0.wav,18594,45.13,45.35,1,3,1,car_horn
18594-1-5-0.wav,18594,45.71,46.03,1,3,1,car_horn
18594-1-6-0.wav,18594,77.18,77.61,1,3,1,car_horn
186334-2-0-1.wav,186334,0.5,4.5,1,3,2,children_playing
186334-2-0-11.wav,186334,5.5,9.5,1,3,2,children_playing
186334-2-0-20.wav,186334,10,14,1,3,2,children_playing
186334-2-0-33.wav,186334,16.5,20.5,1,3,2,children_playing
186334-2-0-35.wav,186334,17.5,21.5,1,3,2,children_playing
186334-2-0-36.wav,186334,18,22,1,3,2,children_playing
186334-2-0-37.wav,186334,18.5,22.5,1,3,2,children_playing
186334-2-0-44.wav,186334,22,26,1,3,2,children_playing
186336-9-0-0.wav,186336,10.29,14.29,2,3,9,street_music
186336-9-0-1.wav,186336,10.79,14.79,2,3,9,street_music
186336-9-0-2.wav,186336,11.29,15.29,2,3,9,street_music
186336-9-0-3.wav,186336,11.79,15.79,2,3,9,street_music
186336-9-0-4.wav,186336,12.29,16.29,2,3,9,street_music
186339-9-0-1.wav,186339,0.5,4.5,2,3,9,street_music
186339-9-0-12.wav,186339,6,10,2,3,9,street_music
186339-9-0-17.wav,186339,8.5,12.5,2,3,9,street_music
186339-9-0-18.wav,186339,9,13,2,3,9,street_music
186339-9-0-3.wav,186339,1.5,5.5,2,3,9,street_music
186339-9-0-7.wav,186339,3.5,7.5,2,3,9,street_music
186935-5-0-0.wav,186935,0,4,1,8,5,engine_idling
186935-5-0-1.wav,186935,0.5,4.5,1,8,5,engine_idling
186936-5-0-0.wav,186936,0,4,1,7,5,engine_idling
186936-5-0-1.wav,186936,0.5,4.5,1,7,5,engine_idling
186938-5-0-0.wav,186938,2.73,4.54,1,4,5,engine_idling
186940-5-0-0.wav,186940,0,3.84,1,8,5,engine_idling
187075-5-0-0.wav,187075,3.45,7.45,2,9,5,engine_idling
187075-5-0-1.wav,187075,3.95,7.95,2,9,5,engine_idling
187075-5-0-2.wav,187075,4.45,8.45,2,9,5,engine_idling
187075-5-0-3.wav,187075,4.95,8.95,2,9,5,engine_idling
187075-5-0-4.wav,187075,5.45,9.45,2,9,5,engine_idling
187075-5-0-5.wav,187075,5.95,9.95,2,9,5,engine_idling
187075-5-0-6.wav,187075,6.45,10.45,2,9,5,engine_idling
187075-5-0-7.wav,187075,6.95,10.95,2,9,5,engine_idling
187075-5-0-8.wav,187075,7.45,11.45,2,9,5,engine_idling
187110-2-0-1.wav,187110,0.5,4.5,1,10,2,children_playing
187110-2-0-10.wav,187110,5,9,1,10,2,children_playing
187110-2-0-12.wav,187110,6,10,1,10,2,children_playing
187110-2-0-27.wav,187110,13.5,17.5,1,10,2,children_playing
187110-2-0-30.wav,187110,15,19,1,10,2,children_playing
187110-2-0-34.wav,187110,17,21,1,10,2,children_playing
187110-2-0-6.wav,187110,3,7,1,10,2,children_playing
187110-2-0-8.wav,187110,4,8,1,10,2,children_playing
187356-1-0-0.wav,187356,20.66,21.03,2,4,1,car_horn
187356-1-1-0.wav,187356,23.05,24.34,2,4,1,car_horn
187356-1-2-0.wav,187356,28.47,32.47,2,4,1,car_horn
187356-1-3-0.wav,187356,37.06,40.55,2,4,1,car_horn
187356-1-4-0.wav,187356,49,53,2,4,1,car_horn
187356-1-5-0.wav,187356,64.43,67.05,2,4,1,car_horn
187356-1-6-0.wav,187356,79.72,81.42,2,4,1,car_horn
187377-4-0-0.wav,187377,0,4,1,4,4,drilling
187377-4-0-1.wav,187377,0.5,4.5,1,4,4,drilling
187378-3-0-12.wav,187378,6,10,1,9,3,dog_bark
187378-3-0-19.wav,187378,9.5,13.5,1,9,3,dog_bark
187378-3-0-30.wav,187378,15,19,1,9,3,dog_bark
187378-3-0-7.wav,187378,3.5,7.5,1,9,3,dog_bark
187863-4-0-0.wav,187863,0,4,1,10,4,drilling
187863-4-0-1.wav,187863,0.5,4.5,1,10,4,drilling
187863-4-0-2.wav,187863,1,5,1,10,4,drilling
187863-4-0-3.wav,187863,1.5,5.5,1,10,4,drilling
187863-4-0-4.wav,187863,2,6,1,10,4,drilling
187863-4-0-5.wav,187863,2.5,6.5,1,10,4,drilling
187920-7-0-0.wav,187920,1.44,4.59,1,5,7,jackhammer
187920-7-1-0.wav,187920,7.37,11.37,1,5,7,jackhammer
187920-7-1-1.wav,187920,7.87,11.87,1,5,7,jackhammer
187920-7-1-2.wav,187920,8.37,12.37,1,5,7,jackhammer
187920-7-2-0.wav,187920,30.66,32.1,2,5,7,jackhammer
188004-8-0-0.wav,188004,0,4,2,6,8,siren
188004-8-0-1.wav,188004,0.5,4.5,2,6,8,siren
188004-8-0-2.wav,188004,1,5,2,6,8,siren
188497-2-0-0.wav,188497,0,4,1,10,2,children_playing
188497-2-0-1.wav,188497,0.5,4.5,1,10,2,children_playing
188497-2-0-11.wav,188497,5.5,9.5,1,10,2,children_playing
188497-2-0-17.wav,188497,8.5,12.5,1,10,2,children_playing
188497-2-0-19.wav,188497,9.5,13.5,1,10,2,children_playing
188497-2-0-2.wav,188497,1,5,1,10,2,children_playing
188497-2-0-23.wav,188497,11.5,15.5,1,10,2,children_playing
188497-2-0-8.wav,188497,4,8,1,10,2,children_playing
188813-7-0-0.wav,188813,1.36,2.2,1,10,7,jackhammer
188813-7-1-0.wav,188813,2.97,4.98,1,10,7,jackhammer
188813-7-10-0.wav,188813,37.35,41.35,1,10,7,jackhammer
188813-7-10-1.wav,188813,37.85,41.85,1,10,7,jackhammer
188813-7-10-2.wav,188813,38.35,42.35,1,10,7,jackhammer
188813-7-10-3.wav,188813,38.85,42.85,1,10,7,jackhammer
188813-7-11-0.wav,188813,50.53,54.53,1,10,7,jackhammer
188813-7-11-1.wav,188813,51.03,55.03,1,10,7,jackhammer
188813-7-12-0.wav,188813,61.13,62.16,1,10,7,jackhammer
188813-7-13-0.wav,188813,67.91,70.56,1,10,7,jackhammer
188813-7-2-0.wav,188813,6.2,7.75,1,10,7,jackhammer
188813-7-3-0.wav,188813,8.46,10.79,1,10,7,jackhammer
188813-7-4-0.wav,188813,11.57,14.6,1,10,7,jackhammer
188813-7-5-0.wav,188813,15.25,17.12,1,10,7,jackhammer
188813-7-6-0.wav,188813,18.09,20.35,1,10,7,jackhammer
188813-7-7-0.wav,188813,21.32,24.62,1,10,7,jackhammer
188813-7-8-0.wav,188813,27.33,29.46,1,10,7,jackhammer
188813-7-9-0.wav,188813,32.83,36.12,1,10,7,jackhammer
188823-7-0-0.wav,188823,0,4,1,9,7,jackhammer
188823-7-0-1.wav,188823,0.5,4.5,1,9,7,jackhammer
188823-7-0-2.wav,188823,1,5,1,9,7,jackhammer
188823-7-0-3.wav,188823,1.5,5.5,1,9,7,jackhammer
188823-7-0-4.wav,188823,2,6,1,9,7,jackhammer
188823-7-1-0.wav,188823,13.74,17.74,1,9,7,jackhammer
188823-7-1-1.wav,188823,14.24,18.24,1,9,7,jackhammer
188823-7-1-2.wav,188823,14.74,18.74,1,9,7,jackhammer
188823-7-1-3.wav,188823,15.24,19.24,1,9,7,jackhammer
188823-7-2-0.wav,188823,26.64,30.64,1,9,7,jackhammer
188823-7-2-1.wav,188823,27.14,31.14,1,9,7,jackhammer
188823-7-2-2.wav,188823,27.64,31.64,1,9,7,jackhammer
188823-7-2-3.wav,188823,28.14,32.14,1,9,7,jackhammer
188823-7-3-0.wav,188823,39.82,43.06,1,9,7,jackhammer
188823-7-4-0.wav,188823,44.1,47.07,1,9,7,jackhammer
188823-7-5-0.wav,188823,48.52,52.52,1,9,7,jackhammer
188823-7-6-0.wav,188823,54.41,56.24,1,9,7,jackhammer
188824-7-0-0.wav,188824,0,1.37,2,3,7,jackhammer
